date,lat,description,pubDate,title,content,link,guid,long
"2015-09-17T10:00:00-04:00","42.450729","<p>The Johnson Museum is presenting the first museum exhibition of drawings by Kurt Vonnegut, from the collection of his daughter Nanette, in conjunction with the campus and community reading of Slaughterhouse-Five, Cornells 2015 New Student Reading Project selection.</p><p>This exhibition includes more than thirty drawings from the 1980s that Vonnegut himself deemed as rare as exotic postage stamps, offering another way of getting to know this beloved, quixotic author.</p><p><a href=""http://events.cornell.edu/event/so_it_goes_drawings_by_kurt_vonnegut"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20%22So%20it%20goes%22:%20Drawings%20by%20Kurt%20Vonnegut&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Sep%2017,%202015%0A%0ADescription:%0AThe%20Johnson%20Museum%20is%20presenting%20the%20first%20museum%20exhibition%20of%20drawings%20by%20Kurt%20Vonnegut,%20from%20the%20collection%20of%20his%20daughter%20Nanette,%20in%20conjunction%20with%20the%20campus%20and%20community%20reading%20of%20Slaughterhouse-Five,%20Cornell%E2%80%99s%202015%20New%20Student%20Reading%20Project%20selection.%0A%0AThis%20exhibition%20includes%20more%20than%20thirty%20drawings%20from%20the%201980s%20that%20Vonnegut%20himself%20deemed%20%E2%80%9Cas%20rare%20as%20exotic%20postage%20stamps,%E2%80%9D%20offering%20another%20way%20of%20getting%20to%20know%20this%20beloved,%20quixotic%20author.%0A%0Ahttp://events.cornell.edu/event/so_it_goes_drawings_by_kurt_vonnegut%0A"">Email this event</a></a></p>","Thu, 17 Sep 2015 10:00:00 -0400","Sep 17, 2015: ""So it goes"": Drawings by Kurt Vonnegut at Johnson Museum of Art",None,"http://events.cornell.edu/event/so_it_goes_drawings_by_kurt_vonnegut","tag:localist.com,2008:EventInstance_1485305","-76.486069"
"2015-09-17T10:00:00-04:00","42.450729","<p>This series of simultaneous screenings will highlight film and video works by Gordon Matta-Clark, Class of 1968. His radical explorations into space and structure, which he referred to as Anarchitecture, involved a literal undoing of structures.</p><p><a href=""http://events.cornell.edu/event/cuts_video_works_by_gordon_matta-clark"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20CUTS:%20Video%20Works%20by%20Gordon%20Matta-Clark&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Sep%2017,%202015%0A%0ADescription:%0AThis%20series%20of%20simultaneous%20screenings%20will%20highlight%20film%20and%20video%20works%20by%20Gordon%20Matta-Clark,%20Class%20of%201968.%20His%20radical%20explorations%20into%20space%20and%20structure,%20which%20he%20referred%20to%20as%20%E2%80%9CAnarchitecture,%E2%80%9D%20involved%20a%20literal%20undoing%20of%20structures.%0A%0Ahttp://events.cornell.edu/event/cuts_video_works_by_gordon_matta-clark%0A"">Email this event</a></a></p>","Thu, 17 Sep 2015 10:00:00 -0400","Sep 17, 2015: CUTS: Video Works by Gordon Matta-Clark at Johnson Museum of Art",None,"http://events.cornell.edu/event/cuts_video_works_by_gordon_matta-clark","tag:localist.com,2008:EventInstance_1485731","-76.486069"
"2015-09-17T10:00:00-04:00","42.450729","<p>Taiwanese artist Huang Hsin-chiens installation combines everyday objects with real-time video and virtual stereoscopic computer-generated animation to explore memory, dreams, and what lies beneath the surface of consciousness. In a space configured to evoke an interrogation room, visitors will find a display of four objects that once belonged to Huangs father and that trigger childhood memories of the artists past, resonating in the present through his own relationship with his young son. Through these rather mundane objects and seemingly innocuous experiences Huang explores the cross-generational perspective and deep emotional impact of simultaneously being both father and son.</p><p>Visitors are invited to investigate the objects and their history from the vantage point of an interrogator. When wearing 3-D glasses, one can see the objects organically evolve in surprising ways that hover between reality and the virtual, decay and rebirth, memory and imagination.</p><p><a href=""http://events.cornell.edu/event/huang_hsin-chien_the_inheritance"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Huang%20Hsin-chien:%20The%20Inheritance&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Sep%2017,%202015%0A%0ADescription:%0ATaiwanese%20artist%20Huang%20Hsin-chien%E2%80%99s%20installation%20combines%20everyday%20objects%20with%20real-time%20video%20and%20virtual%20stereoscopic%20computer-generated%20animation%20to%20explore%20memory,%20dreams,%20and%20what%20lies%20beneath%20the%20surface%20of%20consciousness.%20In%20a%20space%20configured%20to%20evoke%20an%20interrogation%20room,%20visitors%20will%20find%20a%20display%20of%20four%20objects%20that%20once%20belonged%20to%20Huang%E2%80%99s%20father%20and%20that%20trigger%20childhood%20memories%20of%20the%20artist%E2%80%99s%20past,%20resonating%20in%20the%20present%20through%20his%20own%20relationship%20with%20his%20young%20son.%20Through%20these%20rather%20mundane%20objects%20and%20seemingly%20innocuous%20experiences%20Huang%20explores%20the%20cross-generational%20perspective%20and%20deep%20emotional%20impact%20of%20simultaneously%20being%20both%20father%20and%20son.%0A%0AVisitors%20are%20invited%20to%20investigate%20the%20objects%20and%20their%20history%20from%20the%20vantage%20point%20of%20an%20interrogator.%20When%20wearing%203-D%20glasses,%20one%20can%20see%20the%20objects%20organically%20evolve%20in%20surprising%20ways%20that%20hover%20between%20reality%20and%20the%20virtual,%20decay%20and%20rebirth,%20memory%20and%20imagination.%0A%0Ahttp://events.cornell.edu/event/huang_hsin-chien_the_inheritance%0A"">Email this event</a></a></p>","Thu, 17 Sep 2015 10:00:00 -0400","Sep 17, 2015: Huang Hsin-chien: The Inheritance at Johnson Museum of Art",None,"http://events.cornell.edu/event/huang_hsin-chien_the_inheritance","tag:localist.com,2008:EventInstance_1486237","-76.486069"
"2015-09-17T10:00:00-04:00","42.450729","<p>Prints were an early method of communication that had an incalculable effect on human knowledge--as revolutionary as Gutenbergs invention of movable type. This impact still resonates today at the Johnson, where our print collection is used extensively to teach in all disciplines across the university.</p><p>This exhibition presents a selection of prints from the very beginning of the media to the present day, from masterworks by Drer and Rembrandt to exciting contemporary prints by todays international artists.</p><p><a href=""http://events.cornell.edu/event/imprintin_print"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Imprint/In%20Print&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Sep%2017,%202015%0A%0ADescription:%0APrints%20were%20an%20early%20method%20of%20communication%20that%20had%20an%20incalculable%20effect%20on%20human%20knowledge--as%20revolutionary%20as%20Gutenberg%E2%80%99s%20invention%20of%20movable%20type.%20This%20impact%20still%20resonates%20today%20at%20the%20Johnson,%20where%20our%20print%20collection%20is%20used%20extensively%20to%20teach%20in%20all%20disciplines%20across%20the%20university.%0A%0AThis%20exhibition%20presents%20a%20selection%20of%20prints%20from%20the%20very%20beginning%20of%20the%20media%20to%20the%20present%20day,%20from%20masterworks%20by%20D%C3%BCrer%20and%20Rembrandt%20to%20exciting%20contemporary%20prints%20by%20today%E2%80%99s%20international%20artists.%0A%0Ahttp://events.cornell.edu/event/imprintin_print%0A"">Email this event</a></a></p>","Thu, 17 Sep 2015 10:00:00 -0400","Sep 17, 2015: Imprint/In Print at Johnson Museum of Art",None,"http://events.cornell.edu/event/imprintin_print","tag:localist.com,2008:EventInstance_1478640","-76.486069"
"2015-09-17T10:00:00-04:00","42.450729","<p>James Siena, Class of 1979, is best known for densely patterned paintings, drawings, and prints that are based on strict self-imposed guidelines and tend to invoke systems and sequences reminiscent of computer software programs. Labyrinthian Structures presents a selection of his varied prints from the Museums permanent collection along with three recent bamboo and string sculptures to explore the dialogues between these different expressions.</p><p><a href=""http://events.cornell.edu/event/james_siena_labyrinthian_structures"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20James%20Siena:%20Labyrinthian%20Structures&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Sep%2017,%202015%0A%0ADescription:%0AJames%20Siena,%20Class%20of%201979,%20is%20best%20known%20for%20densely%20patterned%20paintings,%20drawings,%20and%20prints%20that%20are%20based%20on%20strict%20self-imposed%20guidelines%20and%20tend%20to%20invoke%20systems%20and%20sequences%20reminiscent%20of%20computer%20software%20programs.%20Labyrinthian%20Structures%20presents%20a%20selection%20of%20his%20varied%20prints%20from%20the%20Museum%E2%80%99s%20permanent%20collection%20along%20with%20three%20recent%20bamboo%20and%20string%20sculptures%20to%20explore%20the%20dialogues%20between%20these%20different%20expressions.%0A%0Ahttp://events.cornell.edu/event/james_siena_labyrinthian_structures%0A"">Email this event</a></a></p>","Thu, 17 Sep 2015 10:00:00 -0400","Sep 17, 2015: James Siena: Labyrinthian Structures at Johnson Museum of Art",None,"http://events.cornell.edu/event/james_siena_labyrinthian_structures","tag:localist.com,2008:EventInstance_1485525","-76.486069"
"2015-09-17T10:00:00-04:00","42.450729","<p>The City takes a look at how photographers have responded to the urban environment in the last century, depicting cityscapes and slices of life in New York and Los Angeles, illustrating the immense differences between the development of East versus West Coast cities.</p><p><a href=""http://events.cornell.edu/event/the_city_works_from_the_collection"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20The%20City:%20Works%20from%20the%20Collection&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Sep%2017,%202015%0A%0ADescription:%0AThe%20City%20takes%20a%20look%20at%20how%20photographers%20have%20responded%20to%20the%20urban%20environment%20in%20the%20last%20century,%20depicting%20cityscapes%20and%20slices%20of%20life%20in%20New%20York%20and%20Los%20Angeles,%20illustrating%20the%20immense%20differences%20between%20the%20development%20of%20East%20versus%20West%20Coast%20cities.%0A%0Ahttp://events.cornell.edu/event/the_city_works_from_the_collection%0A"">Email this event</a></a></p>","Thu, 17 Sep 2015 10:00:00 -0400","Sep 17, 2015: The City: Works from the Collection at Johnson Museum of Art",None,"http://events.cornell.edu/event/the_city_works_from_the_collection","tag:localist.com,2008:EventInstance_1485631","-76.486069"
"2015-09-17T10:30:00-04:00",None,"<p>These regularly occurring meetings cover factors to consider when selecting a program for the fall or spring, the study abroad application and approval process, and other important information.</p><p>All CALS undergraduate students are required to attend one of these information sessions before applying for a program or meeting with the study abroad and exchange advisor to discuss personal study abroad opportunities.</p><p>No appointment is necessary for the 101 session. Attend only once to get all of the information needed to get started in finding the right program for you.</p><p>*Be on time! Because these meetings cover a lot of information in a short period of time, latecomers cannot be accommodated and will be asked to come back for another session when they can attend the entire session.</p><p><a href=""http://events.cornell.edu/event/cals_study_abroad_101_7451"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20CALS%20Study%20Abroad%20101&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Sep%2017,%202015%0A%0ADescription:%0AThese%20regularly%20occurring%20meetings%20cover%20factors%20to%20consider%20when%20selecting%20a%20program%20for%20the%20fall%20or%20spring,%20the%20study%20abroad%20application%20and%20approval%20process,%20and%20other%20important%20information.%0A%0AAll%20CALS%20undergraduate%20students%20are%20required%20to%20attend%20one%20of%20these%20information%20sessions%20before%20applying%20for%20a%20program%20or%20meeting%20with%20the%20study%20abroad%20and%20exchange%20advisor%20to%20discuss%20personal%20study%20abroad%20opportunities.%0A%0ANo%20appointment%20is%20necessary%20for%20the%20101%20session.%20Attend%20only%20once%20to%20get%20all%20of%20the%20information%20needed%20to%20get%20started%20in%20finding%20the%20right%20program%20for%20you.%0A%0A*Be%20on%20time!%20Because%20these%20meetings%20cover%20a%20lot%20of%20information%20in%20a%20short%20period%20of%20time,%20latecomers%20cannot%20be%20accommodated%20and%20will%20be%20asked%20to%20come%20back%20for%20another%20session%20when%20they%20can%20attend%20the%20entire%20session.%0A%0Ahttp://events.cornell.edu/event/cals_study_abroad_101_7451%0A"">Email this event</a></a></p>","Thu, 17 Sep 2015 10:30:00 -0400","Sep 17, 2015: CALS Study Abroad 101 at 170 Roberts Hall",None,"http://events.cornell.edu/event/cals_study_abroad_101_7451","tag:localist.com,2008:EventInstance_1421215",None
"2015-09-17T10:30:00-04:00","42.447021","<p>A much-debated issue today is the usefulness of humanistic research and the ways in which the academia is connected to or disconnected from broader local or global civic and social realities. This concern has been in the core in discussions of the current co-called crisis of the Humanities. In response to this pressing issue, many scholars have set in motion forms of involvement in community activism or social movements that are part of their scholarship and institutional practices.  In Latino/a and Latin Americanist circles, where activist scholarship has always been central to the intellectual mission, the recent US opening to this intellectual challenge has supported the beginning of a much more hemispheric conversation, including such urgent topics as questions of the USAs role in immigrant trajectories, rethinking academias relations to the voices of non-traditional native researchers from the Americas, and promoting emerging literary aesthetics and alignments. I will talk us through a bit of background history, and reference a few cases from my own research and practice, especially in relation to live performance in and about Latin America.</p><p>Come anytime after 10am for refreshments.</p><p><a href=""http://events.cornell.edu/event/emergent_humanities_views_from_latinoamerica_9750"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Emergent%20Humanities:%20Views%20from%20Latinoam%C3%A9rica&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Sep%2017,%202015%0A%0ADescription:%0AA%20much-debated%20issue%20today%20is%20the%20%E2%80%9Cusefulness%E2%80%9D%20of%20humanistic%20research%20and%20the%20ways%20in%20which%20the%20academia%20is%20connected%20to%20or%20disconnected%20from%20broader%20local%20or%20global%20civic%20and%20social%20realities.%20This%20concern%20has%20been%20in%20the%20core%20in%20discussions%20of%20the%20current%20co-called%20crisis%20of%20the%20Humanities.%20In%20response%20to%20this%20pressing%20issue,%20many%20scholars%20have%20set%20in%20motion%20forms%20of%20involvement%20in%20community%20activism%20or%20social%20movements%20that%20are%20part%20of%20their%20scholarship%20and%20institutional%20practices.%20%20In%20Latino/a%20and%20Latin%20Americanist%20circles,%20where%20activist%20scholarship%20has%20always%20been%20central%20to%20the%20intellectual%20mission,%20the%20recent%20US%20opening%20to%20this%20intellectual%20challenge%20has%20supported%20the%20beginning%20of%20a%20much%20more%20hemispheric%20conversation,%20including%20such%20urgent%20topics%20as%20questions%20of%20the%20USA%E2%80%99s%20role%20in%20immigrant%20trajectories,%20rethinking%20academia%E2%80%99s%20relations%20to%20the%20voices%20of%20non-traditional%20native%20researchers%20from%20the%20Americas,%20and%20promoting%20emerging%20literary%20aesthetics%20and%20alignments.%20I%20will%20talk%20us%20through%20a%20bit%20of%20background%20history,%20and%20reference%20a%20few%20cases%20from%20my%20own%20research%20and%20practice,%20especially%20in%20relation%20to%20live%20performance%20in%20and%20about%20Latin%20America.%0A%0ACome%20anytime%20after%2010am%20for%20refreshments.%0A%0Ahttp://events.cornell.edu/event/emergent_humanities_views_from_latinoamerica_9750%0A"">Email this event</a></a></p>","Thu, 17 Sep 2015 10:30:00 -0400","Sep 17, 2015: Emergent Humanities: Views from Latinoamrica at Boyce Thompson Institute",None,"http://events.cornell.edu/event/emergent_humanities_views_from_latinoamerica_9750","tag:localist.com,2008:EventInstance_1510963","-76.467751"
"2015-09-17T10:30:00-04:00","42.447021","<p>A much-debated issue today is the usefulness of humanistic research and the ways in which the academia is connected to or disconnected from broader local or global civic and social realities. This concern has been in the core in discussions of the current co-called crisis of the Humanities. In response to this pressing issue, many scholars have set in motion forms of involvement in community activism or social movements that are part of their scholarship and institutional practices.  In Latino/a and Latin Americanist circles, where activist scholarship has always been central to the intellectual mission, the recent US opening to this intellectual challenge has supported the beginning of a much more hemispheric conversation, including such urgent topics as questions of the USAs role in immigrant trajectories, rethinking academias relations to the voices of non-traditional native researchers from the Americas, and promoting emerging literary aesthetics and alignments. I will talk us through a bit of background history, and reference a few cases from my own research and practice, especially in relation to live performance in and about Latin America.  (Come anytime after 10am for refreshments)</p><p><a href=""http://events.cornell.edu/event/emergent_humanities_views_from_latinoamerica"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Emergent%20Humanities:%20Views%20from%20Latinoam%C3%A9rica&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Sep%2017,%202015%0A%0ADescription:%0AA%20much-debated%20issue%20today%20is%20the%20%E2%80%9Cusefulness%E2%80%9D%20of%20humanistic%20research%20and%20the%20ways%20in%20which%20the%20academia%20is%20connected%20to%20or%20disconnected%20from%20broader%20local%20or%20global%20civic%20and%20social%20realities.%20This%20concern%20has%20been%20in%20the%20core%20in%20discussions%20of%20the%20current%20co-called%20crisis%20of%20the%20Humanities.%20In%20response%20to%20this%20pressing%20issue,%20many%20scholars%20have%20set%20in%20motion%20forms%20of%20involvement%20in%20community%20activism%20or%20social%20movements%20that%20are%20part%20of%20their%20scholarship%20and%20institutional%20practices.%20%20In%20Latino/a%20and%20Latin%20Americanist%20circles,%20where%20activist%20scholarship%20has%20always%20been%20central%20to%20the%20intellectual%20mission,%20the%20recent%20US%20opening%20to%20this%20intellectual%20challenge%20has%20supported%20the%20beginning%20of%20a%20much%20more%20hemispheric%20conversation,%20including%20such%20urgent%20topics%20as%20questions%20of%20the%20USA%E2%80%99s%20role%20in%20immigrant%20trajectories,%20rethinking%20academia%E2%80%99s%20relations%20to%20the%20voices%20of%20non-traditional%20native%20researchers%20from%20the%20Americas,%20and%20promoting%20emerging%20literary%20aesthetics%20and%20alignments.%20I%20will%20talk%20us%20through%20a%20bit%20of%20background%20history,%20and%20reference%20a%20few%20cases%20from%20my%20own%20research%20and%20practice,%20especially%20in%20relation%20to%20live%20performance%20in%20and%20about%20Latin%20America.%20%20(Come%20anytime%20after%2010am%20for%20refreshments)%0A%0Ahttp://events.cornell.edu/event/emergent_humanities_views_from_latinoamerica%0A"">Email this event</a></a></p>","Thu, 17 Sep 2015 10:30:00 -0400","Sep 17, 2015: Emergent Humanities: Views from Latinoamrica at Boyce Thompson Institute",None,"http://events.cornell.edu/event/emergent_humanities_views_from_latinoamerica","tag:localist.com,2008:EventInstance_1374415","-76.467751"
"2015-09-17T12:00:00-04:00",None,"<p>Welcome Back Lunch</p><p>Whether youve been here before or this will be your first time joining us, welcome to the Caregiver Support & Education Network!  Lets get to know one another and look forward to a supportive and educational year together.  Lunch provided!  PLEASE Register here. Thank you!</p><p>Are you providing care for an adult family member, spouse, or friend, either locally or long distance?  Perhaps the one you care for is living in a facility, independently in their own home, or in your home.   If so, you are invited to attend meetings of the Caregiver Support & Education Network. Participants are welcome to attend when their schedule allows. Caregivers come together to share the challenges, joys and resources of caregiving as well as listen to occasional speakers presenting on topics of interest specifically to caregivers.  Facilitators will share strategies, tools, and resources for coping with stress, caregiver guilt, and burnout as well as information on local/national resources that may assist you.</p><p>We are looking forward to you joining us! </p><p>All Network meetings are held the third Thursday of each month, 12:00-1:00 pm, 221 Weill Hall</p><p><a href=""http://events.cornell.edu/event/caregiver_support_education_network_1388"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Caregiver%20Support%20&%20Education%20Network&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Sep%2017,%202015%0A%0ADescription:%0AWelcome%20Back%20Lunch%0A%0AWhether%20you%E2%80%99ve%20been%20here%20before%20or%20this%20will%20be%20your%20first%20time%20joining%20us,%20welcome%20to%20the%20Caregiver%20Support%20&%20Education%20Network!%20%20Let%E2%80%99s%20get%20to%20know%20one%20another%20and%20look%20forward%20to%20a%20supportive%20and%20educational%20year%20together.%20%20Lunch%20provided!%20%20PLEASE%20Register%20here.%20Thank%20you!%0A%0AAre%20you%20providing%20care%20for%20an%20adult%20family%20member,%20spouse,%20or%20friend,%20either%20locally%20or%20long%20distance?%20%20Perhaps%20the%20one%20you%20care%20for%20is%20living%20in%20a%20facility,%20independently%20in%20their%20own%20home,%20or%20in%20your%20home.%20%20%20If%20so,%20you%20are%20invited%20to%20attend%20meetings%20of%20the%20Caregiver%20Support%20&%20Education%20Network.%20Participants%20are%20welcome%20to%20attend%20when%20their%20schedule%20allows.%20Caregivers%20come%20together%20to%20share%20the%20challenges,%20joys%20and%20resources%20of%20caregiving%20as%20well%20as%20listen%20to%20occasional%20speakers%20presenting%20on%20topics%20of%20interest%20specifically%20to%20caregivers.%20%20Facilitators%20will%20share%20strategies,%20tools,%20and%20resources%20for%20coping%20with%20stress,%20caregiver%20guilt,%20and%20burnout%20as%20well%20as%20information%20on%20local/national%20resources%20that%20may%20assist%20you.%0A%0AWe%20are%20looking%20forward%20to%20you%20joining%20us!%20%0A%0AAll%20Network%20meetings%20are%20held%20the%20third%20Thursday%20of%20each%20month,%2012:00-1:00%20pm,%20221%20Weill%20Hall%0A%0Ahttp://events.cornell.edu/event/caregiver_support_education_network_1388%0A"">Email this event</a></a></p>","Thu, 17 Sep 2015 12:00:00 -0400","Sep 17, 2015: Caregiver Support & Education Network at 221 Weill Hall",None,"http://events.cornell.edu/event/caregiver_support_education_network_1388","tag:localist.com,2008:EventInstance_1489261",None
